customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
6629210,2.0852,407.8275,30964.1503,44237.5605,4.9247,770.213,0.8249
4793460,1.7524,5946.3914,20070.9988,78802.8819,4.1723,771.1857,0.3602
1782944,4.2941,10424.4934,24326.0739,8878.4542,9.7979,556.5085,0.0194
4932987,0.6327,10549.922,19913.139,147216.2346,9.175,607.2515,0.0467
4787844,2.8282,3062.6337,38902.1072,63510.1551,5.8221,839.6517,0.7954
2385846,0.7103,4771.473,24424.8565,137705.1303,1.7651,773.7444,0.4106
4470905,3.524,720.8928,40339.271,107766.4353,5.5696,503.3219,0.9764
4188148,4.5254,9394.9366,22321.9075,43741.1176,7.9208,531.8612,0.8303
5926795,2.173,6132.7199,12805.2126,33733.2606,0.3803,444.8983,0.0161
6080733,2.4405,4168.8608,15549.2565,147774.6868,4.3403,707.5978,0.87
1362731,4.6371,1253.8681,22826.3199,114820.8296,0.4265,548.0677,0.2129
3997024,2.605,10180.8805,23169.4712,37803.1423,2.4396,645.1751,0.4863
6006868,2.438,5722.1924,30038.8451,10942.2216,0.9211,747.5189,0.5061
5025144,2.8916,3075.2145,9832.4549,103733.9876,9.6058,777.5275,0.0597
7851784,3.4461,3795.4495,28794.8438,45668.3166,1.6883,551.811,0.1257
6269520,0.5344,2944.2979,34022.5717,33626.8577,1.501,512.8631,0.423
2303712,4.1056,6488.4923,29569.7181,109338.7269,9.7205,783.0531,0.6426
1564836,2.1775,10001.0154,21066.8858,101131.3927,5.1597,576.5217,0.2644
6139334,0.3617,9216.7435,43325.5852,71966.0921,7.5799,771.3232,0.5264
1212400,3.9309,4974.652,17704.634,139958.9665,3.2731,474.1953,0.3791
5686215,1.8847,8893.5454,4685.0932,101186.9735,5.3286,811.064,0.6304
8521662,0.5018,4575.6601,35896.1702,132700.9255,0.0685,621.5415,0.4244
5603809,3.1689,2747.4528,9295.7492,29089.8247,4.0882,483.199,0.8516
4105475,4.4007,10573.155,31171.6547,44729.2204,5.5509,644.5001,0.9837
6146285,4.4388,3299.5642,7845.2438,16407.5408,5.1441,792.5471,0.9131
4666101,4.7883,3511.8938,768.4712,45898.8016,4.0582,580.0817,0.1686
5364966,4.3385,10640.3514,7008.0014,144251.9625,7.8791,486.7032,0.4572
8531538,0.0107,1480.3296,16489.8978,142936.7387,5.0164,662.8378,0.4588
4088938,1.9012,8187.459,4686.2996,113090.2105,6.3612,776.8345,0.8405
8689334,4.0927,10063.6244,8661.7545,77808.8606,1.8462,461.6384,0.3572
8242644,1.8313,5524.9833,33413.0426,116096.4526,8.615,426.3025,0.5496
2566548,3.0077,73.7766,33642.5625,82590.7184,3.6284,432.8817,0.6093
1555177,3.0316,4061.3751,35720.8437,1517.1963,4.821,509.876,0.1115
1806494,1.8251,1241.0066,36754.0774,74934.1478,3.5219,411.2275,0.558
1146088,4.5224,4501.6125,18386.6778,89288.6111,8.9191,597.4734,0.2468
1755817,2.5161,8503.1466,37906.3822,40174.5448,9.0074,716.4053,0.2066
6464012,2.3239,4742.7058,22992.548,30967.9476,2.2428,722.0225,0.2503
1569795,4.9876,4670.0646,20576.5729,41362.7957,7.5271,689.4265,0.0994
3551958,2.4675,6006.5994,31400.8876,92930.3264,1.0288,538.9205,0.0697
7758874,0.892,6273.1382,9366.3512,22531.6297,0.2985,733.2845,0.6469
1186487,2.5653,9212.4888,34498.8434,107185.1656,8.3658,662.8075,0.941
7515636,4.0701,3347.3879,18780.8987,63307.417,1.3118,788.6412,0.688
3255011,3.8843,8841.866,5589.0053,53087.7784,1.5478,619.2784,0.3119
1945579,3.9429,6104.4787,5240.4686,119995.7249,6.0659,487.6251,0.335
6573848,3.5401,3263.6204,7231.0081,75599.8871,8.1677,688.5166,0.5414
6031530,1.2711,3205.7818,38911.5036,56780.8518,1.896,474.6466,0.8663
8019630,4.3104,3912.3616,43293.1554,130450.7014,1.1419,833.71,0.2025
6880499,4.4672,6712.0263,15616.1048,55284.7761,0.7732,718.8521,0.4685
7427741,0.9708,2517.3682,12785.8153,127627.1048,0.2485,742.2943,0.4989
3256449,0.6523,9897.9367,9582.5658,75325.0295,1.1648,708.2367,0.9312
2419745,4.878,6200.5872,35997.1169,31662.7798,9.4269,451.1213,0.5362
7004840,4.3416,9894.5352,9165.0513,91336.8654,0.9528,613.6625,0.7809
7454570,4.4662,543.4913,40374.7769,43060.1632,5.9756,695.9255,0.0878
8923835,4.4319,3714.0597,29166.2559,22692.4589,9.2097,509.3753,0.3269
4301044,2.7084,290.9148,39197.6786,13755.4833,6.2782,708.3399,0.6114
3976269,3.232,2960.9385,24218.1337,36629.1313,0.3275,770.3894,0.6776
7211212,2.7268,9273.6097,30184.7542,109577.1258,5.9641,529.5191,0.8852
3726569,0.256,438.6505,27075.4164,124531.2926,9.0307,496.2247,0.5904
8445884,3.7275,4715.2562,36319.262,128028.1489,3.2256,798.3567,0.2896
7867166,2.5267,1305.2094,36522.938,40823.1461,3.1363,410.296,0.5391
4432046,3.2385,4508.6021,25780.3232,98435.4613,2.4886,521.0402,0.7115
7006890,2.5132,9025.7623,27645.1223,34956.9943,5.0554,587.7748,0.7843
7036263,2.4591,6716.0702,40278.1109,92802.7212,2.3794,705.1388,0.9446
1825259,0.8589,7932.9457,40626.956,131785.707,7.2379,848.7021,0.1908
8220264,1.3936,3783.5574,29030.8928,7028.2269,6.4486,571.9017,0.6609
5042072,0.7943,10155.5166,370.1823,146234.264,4.0077,827.3735,0.2003
7611541,0.9783,7638.6501,4589.9469,122922.8275,7.2256,570.1142,0.3179
3560549,4.8649,4561.6738,37486.9625,113278.2734,0.985,715.4239,0.1428
8164030,0.7656,4611.6179,3730.028,102915.3117,7.4953,481.0922,0.773
4113729,1.3464,9880.2819,9353.2877,114547.7535,6.0291,611.5003,0.914
1087019,2.9529,6216.5586,10096.6594,147615.4701,6.3008,793.1029,0.0299
8242895,3.0509,7607.792,26236.1809,114535.5785,0.6466,549.4375,0.8135
1730568,0.7699,4510.6847,25205.7865,52830.2383,6.1814,454.4995,0.2418
3554662,3.9686,2441.1676,12666.7916,91499.559,4.9412,639.0393,0.487
8600311,3.926,7791.6858,9095.3694,50666.5565,4.8586,602.2743,0.7482
8604672,1.1866,6552.8651,33408.928,143999.4622,3.2185,509.4565,0.5069
5587520,1.4433,5413.1049,40870.985,133691.5608,0.0761,808.2819,0.2312
6054683,4.6899,6726.2379,2336.9972,84674.1354,4.2264,673.9455,0.9062
4587648,4.1284,2276.2508,5845.9297,116169.2677,4.0092,561.4507,0.5936
3345853,3.489,8545.0196,28066.6903,135098.9358,4.2281,848.29,0.9313
3629464,0.4112,10195.818,35151.2589,36909.646,6.1199,468.8043,0.8466
6380111,2.0913,9585.0574,34572.6804,86422.6841,2.9991,782.7946,0.8766
7018917,2.7965,3487.3981,31450.9547,72010.853,2.6938,509.9362,0.3617
7332532,0.9371,4392.6267,38774.2115,114741.9641,4.9778,513.862,0.9873
7316846,2.2411,8699.8364,9520.4813,56881.3811,5.9232,628.1877,0.8524
1729924,3.0051,6416.8546,4715.6677,105512.2346,5.6733,700.5784,0.3376
4955421,1.6369,5911.602,26896.6348,60406.09,8.8164,713.1847,0.8964
1460763,3.9047,9965.4612,35929.8593,17373.788,7.6914,417.7804,0.7553
5396261,4.2022,5784.3382,25442.0057,16791.0038,0.5219,534.7912,0.7251
4532331,1.618,5558.6329,42073.3605,18550.3524,5.6348,699.987,0.0062
8101482,4.1933,496.5465,34763.7149,5793.8258,4.1781,801.2628,0.0226
3807456,0.5179,789.8157,30626.2124,79566.7374,3.6105,704.0918,0.6948
1936797,4.1886,126.2102,2662.3132,100046.6394,9.579,525.5195,0.2787
2144180,0.7638,9822.0532,4735.3698,19681.31,4.568,632.4356,0.0585
7092001,0.4146,4418.1114,34295.4124,91195.322,7.1943,694.2288,0.286
5945737,3.2089,5062.2152,8686.1519,89114.1683,9.6709,467.82,0.8379
1809251,2.3597,9095.7161,1290.5138,22683.4549,1.51,648.8489,0.4706
1673133,4.5395,6568.0918,39792.8516,60566.6972,0.5462,616.4765,0.6156
6607702,1.8159,6570.8244,38921.66,112316.2016,3.1362,556.7984,0.8005
1582389,1.4358,3220.857,9570.0299,3470.0423,0.4444,683.6036,0.3234
7574764,2.5037,8972.8507,34093.2198,22661.908,1.1676,689.2076,0.0111
6649883,2.2797,1821.8104,2126.3071,147797.2321,9.9171,837.3897,0.3233
1651070,1.7221,615.6916,12476.4675,109133.4528,9.6018,597.3109,0.9567
1678980,3.4687,2097.686,27259.1609,69418.4565,6.9129,642.8201,0.4823
8892912,3.7978,2912.6147,33349.8584,93840.3994,7.5299,477.6161,0.5698
3994290,4.2649,3068.6116,485.6515,125743.2785,1.4049,650.3762,0.7604
3965262,4.8643,7223.8903,14272.985,125165.9556,5.9524,423.95,0.1149
7502285,1.3333,2378.3552,9389.365,48864.9466,1.5441,474.2459,0.7339
8577805,3.5805,7289.6626,43635.5401,73422.3399,3.7839,483.6911,0.2978
8887805,1.9713,1022.2531,29324.8122,95057.0931,3.4535,687.6265,0.3882
7026946,3.3854,1622.4235,17742.1046,11598.4812,6.1396,658.7442,0.2695
4010199,2.3799,5493.1547,3334.4283,140421.939,0.7969,760.7323,0.1535
1668285,4.9689,9914.6588,26167.8788,64791.4161,1.0346,613.2645,0.3615
7217083,3.6445,9247.5042,28046.4981,55669.6243,6.0993,617.8865,0.0946
5467259,4.7625,10416.218,35673.5936,134717.6422,6.3612,479.4078,0.8448
4393873,4.1748,7009.4428,12630.0903,18436.8928,3.3988,736.274,0.3059
8250674,4.5145,7280.6346,42877.9874,6787.5198,1.4687,409.6146,0.6536
1889844,4.0721,6736.9638,19217.4662,101977.6992,8.8608,595.8018,0.2967
4941061,2.2958,6713.3716,12951.7081,57754.127,0.5295,491.2397,0.2107
1091147,1.2589,1621.5445,15243.9511,113693.0459,7.1738,748.7864,0.7137
4749358,1.8516,5866.908,22715.2893,11104.3106,1.4004,705.639,0.624
1450720,0.1012,4179.2141,40925.356,57570.4773,6.3737,720.3918,0.2181
1950803,2.62,4783.6553,32126.5769,35689.8026,6.6366,473.6714,0.6121
1940471,2.5253,5651.3489,25226.6045,110027.0117,8.0426,703.6158,0.005
6193659,2.6263,1421.123,7139.4872,34487.6413,3.9503,713.375,0.1769
6968283,4.8702,3894.7025,6551.9898,68506.7203,0.218,409.1656,0.7278
5666962,4.5573,725.9413,21956.1294,121712.5254,8.1105,548.3796,0.4102
8697189,0.8086,10533.0476,31844.9844,135939.7148,4.4407,446.5814,0.2036
3999088,1.8444,1315.4954,32818.6898,107520.8957,8.4709,709.1763,0.5059
3285867,2.1198,2814.0053,9894.4267,64273.4961,7.7598,501.752,0.4652
7948652,1.8027,9587.0888,4401.7103,85317.685,4.9831,524.9794,0.6339
2788971,3.9925,5213.6611,16816.1166,102668.699,9.994,442.6215,0.0725
8705588,2.6202,1498.6302,40116.4321,129975.7263,4.6208,621.8425,0.8193
1097553,2.8605,4159.5469,23840.8225,131986.6286,6.965,422.6005,0.0583
8758835,4.2651,1287.0227,14006.2903,138236.2427,6.698,781.7518,0.4539
1345580,4.0296,2189.8748,14160.7449,120508.6908,5.1807,419.6538,0.7105
8128992,0.6611,603.7059,5798.1942,22639.8038,5.8535,435.2447,0.3448
5221650,3.5696,4737.5246,20691.2435,111211.1738,7.9861,691.0597,0.9101
8943511,2.1772,8680.9314,34580.2771,121080.838,5.7161,813.2846,0.7552
1590657,1.4732,6318.9359,42316.1468,130408.9414,4.5015,802.3175,0.426
5430861,0.2501,6537.0398,21929.8515,137329.275,6.6208,444.9647,0.1838
8754225,2.4362,2193.8141,7331.7763,76056.3583,0.3551,535.4935,0.0434
5184826,1.7772,3727.7872,29847.3081,97568.6426,1.0919,638.2983,0.8017
6035176,1.2576,9094.1657,33070.9918,2408.1956,1.2543,419.7677,0.1943
6565941,3.4734,987.1872,3161.8581,85435.2747,4.2577,641.66,0.2697
4636409,3.8474,9229.9826,37146.2884,70755.2052,8.7178,605.9124,0.0104
6020452,1.2239,5224.1507,36237.4893,142855.6324,6.4329,668.0777,0.0182
5674525,0.2472,9007.5212,20661.4396,133922.9339,9.7262,814.7792,0.2304
8209105,4.2438,3450.6909,24498.0922,118576.5344,0.3994,529.3817,0.8729
1363870,0.0498,3673.723,31177.0023,9401.637,7.2201,690.4807,0.7808
3247879,4.6856,8091.8827,29576.5345,60263.9483,3.142,597.9859,0.7699
8603107,3.1381,8449.2997,753.5661,103605.1017,0.2329,600.3269,0.827
8121957,1.6092,2504.8762,5376.8269,5372.3549,8.2593,694.094,0.1866
4645334,1.2324,10460.2954,7129.89,35761.8252,1.6269,828.4907,0.9791
5961053,0.045,951.1571,33022.2943,131829.3701,2.1407,789.4599,0.2322
3219225,1.1774,780.0324,19244.4386,20131.2659,3.4047,690.6689,0.1499
2505192,0.6886,6420.9979,23846.7326,8573.0803,7.8836,611.9998,0.2946
4709663,3.0608,7782.9244,33764.9697,86585.4123,6.2459,595.4045,0.5305
3826952,0.8327,10332.0071,14917.9604,140520.4127,2.6486,755.9127,0.1244
5669260,2.6431,4381.2806,32726.0518,124033.8528,1.6849,504.4535,0.7386
1622159,2.9506,317.5005,19341.1703,144693.3404,1.0955,667.7486,0.3715
8794961,1.4902,6500.1224,16498.2577,112078.4911,1.4982,631.1896,0.5684
8889482,0.1753,3147.6594,14571.1043,65473.6321,8.6815,695.0143,0.7342
6585244,0.1863,4681.004,42158.3753,140542.7935,9.2268,490.8401,0.9019
5288808,0.1317,5275.3095,33733.7973,63890.9419,9.6796,715.5247,0.8193
3476379,3.6956,737.3201,913.3496,52608.2108,8.3473,685.1339,0.5375
7510248,1.59,5248.6814,41829.6664,67069.5375,8.8739,487.6246,0.9912
6477807,3.9815,4610.0644,33885.1225,120989.6755,8.161,606.7328,0.5297
2301172,2.1587,7673.7821,6544.1928,136279.2072,9.5806,707.9498,0.536
8287254,2.265,6957.9233,3364.3563,53726.6998,8.4565,806.5091,0.1585
7580181,2.5644,2029.3134,13486.5228,69140.9055,4.62,461.968,0.1487
8598215,3.5652,2253.2731,27281.6278,133424.3895,3.2325,411.8628,0.1687
6805691,1.3675,2733.5275,26948.3125,7934.8092,5.8421,480.9981,0.5918
5907317,0.6079,1962.2505,12074.4779,116551.7934,6.0818,845.259,0.4152
4346044,2.7803,7081.5243,19488.5438,67957.2302,5.7491,747.6197,0.3859
8461652,1.6349,10691.059,9282.1691,56503.3911,7.0673,679.5511,0.1276
7928371,2.2125,7026.8824,2239.773,66881.6421,6.9898,466.7918,0.3811
1362049,3.2347,6540.6388,22601.1003,62720.1054,0.8719,591.8923,0.378
1211245,2.4706,4434.6091,15180.2903,112534.8003,2.8552,724.1356,0.6208
4011829,3.1014,3392.6099,23732.3424,137790.7676,8.8986,803.9808,0.3884
7484317,2.721,9798.8207,41353.4472,73446.5748,5.9004,576.7659,0.4188
8898004,3.699,10418.8772,6290.7893,123755.1031,3.2852,849.8629,0.2725
2203578,3.5297,5364.2234,117.3088,108897.54,8.5046,469.7635,0.1315
5753051,2.6709,3153.0593,3387.935,49746.3756,2.4904,579.0257,0.3
4047247,3.3945,8290.0903,20232.1696,87577.21,4.092,794.9257,0.0428
8759120,4.3678,1464.5874,30894.2772,99296.7526,2.7625,695.2627,0.2037
7736824,2.1614,8241.5592,25386.1257,4464.0937,8.7135,766.4264,0.325
7706505,2.0638,8812.7204,21637.3316,59368.6712,7.2829,809.2472,0.1456
4749618,3.8212,1383.7425,15484.6676,147326.9579,4.6023,632.2338,0.665
4318658,2.9128,10503.0054,13564.2359,94939.3595,9.323,511.7582,0.2808
3187434,0.355,10595.6029,16459.2277,50271.6471,9.2744,714.6185,0.6155
1451297,4.4606,10073.3298,26733.8803,37856.5888,7.1153,657.058,0.6439
7917640,0.1539,5356.2879,7355.3092,31880.1397,8.9199,749.5109,0.4473
7503097,3.742,2680.7355,33707.1085,60206.8359,7.1939,634.1775,0.4491
8997530,3.794,6276.5495,25145.559,29489.7169,6.2821,766.5112,0.5815
8972885,4.7656,4541.7112,11782.2481,20928.0899,4.2078,806.6917,0.2625
5443480,0.2707,2251.2364,21910.5535,54667.3626,2.7347,739.3157,0.0212
7151811,2.9843,4581.7713,42063.8084,90479.1483,0.6026,736.6956,0.645
8557944,2.1392,7152.9903,926.2541,22581.0227,8.0087,667.5377,0.6085
7797048,1.6532,805.8325,8742.2389,7536.7387,1.2216,616.4658,0.4764
2978976,0.4516,3615.6549,19606.6478,6105.2992,4.1035,837.8837,0.8758
4604436,2.8133,237.2586,27904.0995,40415.6957,2.3463,693.1397,0.5086
2033530,2.3952,8069.3043,9296.93,29027.8155,4.5463,779.4376,0.3035
8632221,0.5228,6904.6753,40694.0773,80492.8085,3.1498,631.3908,0.7135
5849396,3.0624,717.6198,28084.5035,68178.7065,8.2969,653.2472,0.9624
2829344,3.6898,10373.2324,38337.8146,48874.5548,9.7818,700.9969,0.7369
6373570,3.8364,288.9227,14408.7289,123874.3667,9.4155,730.0201,0.9088
5945019,4.5269,6361.6601,36221.4035,75435.3373,6.2237,606.1732,0.1127
3865434,2.0474,8356.9389,16543.6188,14492.6357,9.7928,565.4912,0.121
1908723,4.7654,8480.3425,11066.0701,44599.2683,4.0072,513.8236,0.1546
6372550,4.3271,413.7684,39831.9096,144482.0636,5.2249,595.2513,0.7029
5162507,1.4825,9748.9553,4057.6468,145018.3572,2.5685,501.3672,0.3897
7178457,0.7964,9877.7932,41195.4728,38541.7011,8.9798,592.2086,0.4777
5161353,2.1769,6055.8469,20049.1113,25652.6424,1.7971,794.5995,0.2619
7817320,2.0095,5206.9514,43366.8334,74070.4705,6.1049,839.865,0.7361
5415283,2.8786,527.0405,23588.8074,71973.7934,7.9945,663.0791,0.8453
5487527,2.9169,6061.8815,33101.4134,61459.2908,5.954,472.5344,0.1602
8013083,3.7499,4428.7342,340.353,79033.7032,0.7878,596.9796,0.1927
4227971,2.5494,8318.8217,21714.7013,35228.427,6.1145,674.1178,0.3394
2072374,0.5241,4369.9108,32226.7558,17941.9848,7.6708,571.8811,0.2802
1230570,4.2915,7363.7606,34207.6348,85092.9675,1.8783,498.679,0.5315
7041018,1.5488,1132.246,6931.6005,138476.3042,7.3695,508.2563,0.7526
5962468,4.8565,1469.891,18322.7226,21305.9212,8.7858,617.4766,0.7933
6632585,0.5893,1542.227,18327.1323,104898.2753,9.8646,503.6615,0.2084
2703923,4.7913,534.0841,4556.3131,65551.3055,4.1006,518.289,0.1756
2091222,0.4551,5841.1106,19373.7487,44335.7301,0.2516,793.9032,0.3637
1116673,1.1552,8545.3302,35267.0161,126758.6901,4.1908,752.3447,0.1477
3804836,0.2329,6580.5607,13136.6826,68292.4361,6.6023,432.4483,0.0918
5719349,3.5256,6201.04,18916.6155,86987.2959,8.9137,549.5181,0.2426
4138066,4.2515,7332.1102,41984.3523,66311.8933,9.3811,643.1145,0.3939
4499889,2.1704,3682.3115,1415.9364,12977.178,9.0958,434.789,0.5878
8233109,4.6426,3921.1019,25855.7963,88696.1971,6.5796,709.9617,0.7233
3786181,2.9515,3410.6977,32487.9399,62742.2614,6.8252,577.9248,0.2228
5111964,3.15,7669.1224,33249.5971,13788.9805,0.0238,583.5529,0.8187
7269128,4.2271,1776.965,31287.4531,88829.9069,3.6373,525.2747,0.0337
4172454,1.484,186.2052,31746.4388,2455.0956,9.0686,555.5966,0.444
5976684,1.7713,6428.4074,2607.9764,31738.4451,6.8962,788.8669,0.6331
7898772,4.5298,10133.9341,23350.5253,116139.1636,4.6792,756.5625,0.2913
8595980,4.5048,6569.8216,34213.8364,6590.9644,1.0425,821.6112,0.6837
2176833,4.8824,8427.0942,4138.2629,96328.8182,2.4632,716.9568,0.8671
8412529,4.5092,7248.2643,557.7178,140998.3718,5.5492,663.4193,0.0894
4936991,0.6369,5371.2931,35593.0856,26235.8535,8.975,522.5913,0.5126
3066140,4.1186,7736.38,31128.3824,62487.3688,0.9581,702.7501,0.0188
4673164,2.0492,8867.907,18027.4024,85835.3704,1.5376,808.5219,0.2796
8840060,4.954,2452.2876,41086.6633,67396.7809,6.5501,438.5712,0.1369
4941005,2.3614,3644.689,33499.1265,92451.2275,2.9415,603.837,0.6243
3630161,2.7692,2441.5205,42285.685,60568.8973,1.697,474.0174,0.2487
6067191,2.6489,4886.7953,40602.8911,22891.3175,1.7844,766.2925,0.2824
2921360,1.6087,9520.421,21043.5508,14126.2232,4.9261,679.4314,0.2056
1607190,0.3751,3741.8441,32980.0818,110739.9889,5.8374,796.805,0.2438
2031292,4.4783,4055.0378,29246.6291,36176.0767,9.0435,435.8903,0.2251
2024622,4.0134,9256.0635,35457.0229,125924.4985,5.2982,808.333,0.6979
2215464,0.6976,5563.2961,34419.8688,110531.2662,6.9127,437.7009,0.9558
2110867,3.8838,5778.1732,6721.321,8290.0017,1.8069,535.1218,0.4902
6126979,3.1292,9260.7087,10235.8755,30660.9695,7.1346,477.0253,0.6004
2455267,2.0457,5297.3301,11632.7311,44043.2742,6.4869,472.2605,0.8181
3765477,1.2701,7342.1035,35764.9519,88633.9246,2.1618,483.8781,0.4761
8174151,4.2986,963.5154,35426.3098,120378.3639,6.6938,620.2563,0.302
4791763,3.5009,1958.8389,21656.573,9893.8567,2.1149,754.6881,0.951
6340428,2.7387,4375.1839,25389.123,37795.3999,5.9358,805.0386,0.9062
2378790,3.0478,5343.4888,36132.7018,56457.9014,6.6885,658.5598,0.2204
2538533,0.4553,10383.895,13678.5926,28032.0262,6.9335,477.7262,0.7031
1327251,2.3696,10436.536,2222.3142,81382.6971,9.0927,443.0023,0.6471
2351714,0.9685,9157.9072,21100.4288,71463.3878,9.4784,626.4053,0.6496
3228897,1.0419,3424.9204,39921.9221,47655.3127,8.102,746.2981,0.8306
2416313,3.3065,10365.6405,34541.2294,77195.4231,8.7875,682.1112,0.6741
1709896,4.5563,7425.4154,16037.1125,53452.4327,0.1933,665.5895,0.518
1965346,2.0188,4252.7734,2859.3845,51590.9858,3.6267,429.2846,0.8461
4686307,1.0387,7557.4378,27837.7312,40122.5331,0.3972,589.9031,0.2648
2650883,3.2437,223.6415,36463.127,80667.1343,2.2485,651.2697,0.6792
3914288,4.3559,1611.2082,29061.3997,66468.0187,3.8172,672.4449,0.7015
5027392,3.7416,8927.6517,18589.1932,29940.6645,8.6758,410.1252,0.8703
6523113,4.3438,6956.9356,5416.9176,2911.3848,5.1175,496.2033,0.9983
1314800,2.6828,3945.0854,39793.4436,23248.8527,6.4886,827.8054,0.5576
7395179,3.7594,5405.8665,12079.2016,7314.342,3.6282,632.8206,0.4844
6023191,0.7003,9735.3295,9823.3813,64622.9252,6.0292,719.0099,0.6007
1654352,1.7414,6807.129,35654.8532,34182.0181,8.1554,544.2185,0.6587
7988485,1.9477,4308.5316,42868.9005,62980.2374,3.0124,666.7344,0.713
8366810,2.5565,1334.7477,28852.3559,49564.9242,9.3226,565.5585,0.2812
1488915,4.6454,3191.0186,27309.0863,80309.9364,2.1331,539.2558,0.487
3215197,4.3715,10518.834,13977.0882,107706.7876,9.193,589.8379,0.3709
7449502,0.6726,4728.2718,922.8454,71656.7128,0.283,611.2439,0.0388
6986001,0.8639,5097.3035,8404.9974,10134.847,5.4275,554.3674,0.6095
2476393,1.7882,5383.7244,25546.2091,3581.2582,9.8517,522.0314,0.8748
2675006,1.4537,9510.1396,6637.6954,32432.8712,6.0978,683.7286,0.9215
3963902,3.0739,6511.1682,38617.3887,63645.3875,5.5486,576.2838,0.5174
4876248,4.5139,7471.8293,8245.5101,7619.5482,6.8247,497.2071,0.7659
5946031,4.8115,4215.0252,22825.2354,49311.9548,2.893,743.1985,0.7124
3951435,3.268,358.1348,22384.6823,131758.3938,0.5392,727.8938,0.2289
4700354,4.1908,10011.8192,26398.1864,14269.9003,2.5106,799.9726,0.0629
6979691,2.626,10206.1459,14326.4849,140822.8869,1.7625,653.3184,0.7479
1293769,1.0416,10206.4175,38167.6501,127283.8544,9.2357,531.5112,0.2827
3019684,2.6234,10147.9104,19428.5833,123614.6739,8.5226,789.7588,0.5494
6706739,2.7754,8773.0472,30598.3495,128313.7843,3.1771,531.8931,0.5241
8161499,3.7123,7374.6274,27793.6967,12800.3842,8.3607,697.7755,0.8179
5093469,1.0994,9086.3285,5146.3512,23284.0184,2.1175,492.1537,0.6446
5256947,1.8416,6474.9672,27214.3007,20808.1324,1.9958,686.0952,0.8471
1857642,1.8201,1485.0621,24073.7519,17398.3979,7.6754,779.6589,0.7522
4579383,4.7972,4234.3417,39262.1284,49308.6254,3.2693,646.6553,0.9998
5260977,2.2197,10443.4216,38488.1998,123384.081,0.6479,616.1323,0.8639
2939958,3.7755,3805.3259,6621.9057,38142.289,7.1999,847.115,0.2111
3154125,3.7541,9335.9218,3597.7919,37001.2502,9.896,417.9238,0.9614
4018395,1.3277,1044.5097,12892.7039,100634.2355,5.6598,554.6254,0.3401
1160882,2.8593,3623.8523,43104.3398,15287.9407,2.6367,814.0205,0.6078
3576785,4.4715,3803.3511,973.5019,54109.6593,3.7291,692.0481,0.9414
2691794,2.376,599.1321,29408.1976,44549.4361,6.4865,647.607,0.2142
3620127,4.7256,1321.557,26597.6167,125902.4679,7.0138,689.8597,0.8573
1958356,1.0723,2114.4039,28259.4057,76843.7552,8.8633,550.298,0.9532
8124065,0.3708,9014.6731,9561.3885,96298.0777,9.0884,439.4563,0.8538
5748746,4.4573,725.4321,9929.4817,20021.2332,8.6128,529.6153,0.8192
6432779,4.2384,3244.0467,18832.2507,137933.8663,6.4849,556.7313,0.2646
